時刻,時間 (ミリ秒),コンピュータ,理由,タグ,処理,ランク,方向,インタフェース,フレームの種類,プロトコル,フラグ,送信元IP,送信元MAC,送信元ポート,送信先IP,送信先MAC,送信先ポート,パケットサイズ,繰り返しカウント,終了時刻,フロー,ステータス,備考,データフラグ,データインデックス,データ
2015-02-17 01:42:37,1424104957823104,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,58080,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55817,06776BF6A5AD02E9E54000030800450002789662400035060000D28071FB0A0A11F1E2E000500DC347B4AB72BB6880180073000000000101080A4AA4D778026A4260
2015-02-17 01:42:37,1424104957963502,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,58005,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55819,06776BF6A5AD02E9E540000308004500022E288740003F06000036F956380A0A11F1E29500506097C71887983D6180180073000000000101080A4A6FE81B026A426D
2015-02-17 01:42:41,1424104961957051,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,58007,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55821,06776BF6A5AD02E9E540000308004500022E581240003F06000036F956380A0A11F1E297005076C8B62ECFC3C34280180073000000000101080A4A6FF7C1026A43FE
2015-02-17 01:42:44,1424104964375020,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,9015,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55823,06776BF6A5AD02E9E540000308004500022EF6C9400035060000D28071FB0A0A11F123370050D448A75E3CB590AF8018002E000000000101080A4A845632026A44EF
2015-02-17 01:42:45,1424104965935000,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,62709,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55825,06776BF6A5AD02E9E540000308004500022E1A18400035060000D28071FB0A0A11F1F4F500509F55947894F370338018002E000000000101080A4A7A97F7026A458A
2015-02-17 01:42:50,1424104970973736,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,58009,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55827,06776BF6A5AD02E9E540000308004500022EABB440003F06000036F956380A0A11F1E2990050DDBFB7C29A2F824B80180073000000000101080A4A701AEE026A4783
2015-02-17 01:42:51,1424104971426130,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,11809,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55829,06776BF6A5AD02E9E54000030800450002784CFF400035060000D28071FB0A0A11F12E210050320C0E1BBD26C38480180073000000000101080A4AB04B76026A47B0
2015-02-17 01:42:56,1424104976574064,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,36353,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,55831,06776BF6A5AD02E9E540000308004500023EB59A400035060000D28071FB0A0A11F18E010050368BE6BC18840E9F80180073000000000101080A92E655B8026A49B3
2015-02-17 01:42:56,1424104976620863,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,33266,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,55833,06776BF6A5AD02E9E5400003080045000236940D40003F06000036F956410A0A11F181F2005034BE176F800B08E880180073000000000101080AA24084FC026A49B8
2015-02-17 01:42:57,1424104977447653,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,56866,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55835,06776BF6A5AD02E9E540000308004500027871BB400035060000D28071FB0A0A11F1DE220050726B19D6A7C6818C80180073000000000101080A4AB062FB026A4A0A
2015-02-17 01:42:58,1424104978134044,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,43123,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55837,06776BF6A5AD02E9E540000308004500022E48A640003F06000036F956290A0A11F1A873005080138F576A87D9DA80180073000000000101080AA225C07B026A4A50
2015-02-17 01:42:58,1424104978602038,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,28162,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,55839,06776BF6A5AD02E9E540000308004500023ED505400035060000D28071FB0A0A11F16E02005014B68F0D9FE626AD80180073000000000101080A92E65D9C026A4A7D
2015-02-17 01:42:58,1424104978617638,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,33267,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,55841,06776BF6A5AD02E9E5400003080045000236ECA440003F06000036F956410A0A11F181F30050E19D66CECA4888E680180073000000000101080AA2408CD3026A4A80
2015-02-17 01:43:01,1424104981144805,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,43129,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55843,06776BF6A5AD02E9E540000308004500022ED98140003F06000036F956290A0A11F1A87900500DE41BC6FD057B7080180073000000000101080AA225CC37026A4B7D
2015-02-17 01:43:02,1424104982470788,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,33917,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55845,06776BF6A5AD02E9E5400003080045000278DE31400035060000D28071FB0A0A11F1847D0050A2E2E023E26D0E6380180073000000000101080A92E40797026A4C01
2015-02-17 01:43:03,1424104983157179,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,43136,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55847,06776BF6A5AD02E9E540000308004500022EE1C640003F06000036F956290A0A11F1A8800050D85F3C463E0CFD3D80180073000000000101080AA225D40D026A4C45
2015-02-17 01:43:03,1424104983952769,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,22774,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55849,06776BF6A5AD02E9E540000308004500022E18B6400035060000D28071FB0A0A11F158F60050385ECD5F002A99A48018002E000000000101080A4A7ADE5F026A4C95
2015-02-17 01:43:04,1424104984623561,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,65027,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,55851,06776BF6A5AD02E9E540000308004500023E6AAE400035060000D28071FB0A0A11F1FE030050EF55263BD24E0DC880180073000000000101080A92E67521026A4CD7
2015-02-17 01:43:04,1424104984623561,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,33268,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,55853,06776BF6A5AD02E9E540000308004500023658E040003F06000036F956410A0A11F181F40050C376031DD0BD791980180073000000000101080AA240A448026A4CD9
2015-02-17 01:43:04,1424104984997956,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,57728,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,55855,06776BF6A5AD02E9E5400003080045000232C87540003F06000036F9562A0A0A11F1E18000509DE60FBDAA946F0480180073000000000101080AA20DC155026A4CFE
2015-02-17 01:43:05,1424104985481550,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,57380,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55857,06776BF6A5AD02E9E540000308004500022ED92A40003F06000036F9563C0A0A11F1E024005022031D34E2F8567280180073000000000101080AA22FCF96026A4D2E
2015-02-17 01:43:06,1424104986495537,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,50302,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55859,06776BF6A5AD02E9E540000308004500027862FD400035060000D28071FB0A0A11F1C47E0050CAD37C44724C06DC80180073000000000101080A92E4174C026A4D93
2015-02-17 01:43:07,1424104987462724,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,32291,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55861,06776BF6A5AD02E9E5400003080045000278B99E400035060000D28071FB0A0A11F17E23005006C53A08F45B3F4E80180073000000000101080A4AB08A21026A4DF4
2015-02-17 01:43:10,1424104990629484,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.65,02:E9:E5:40:00:03,33269,10.10.17.241,06:77:6B:F6:A5:AD,80,580,1,,接続フロー,138,,8,55863,06776BF6A5AD02E9E5400003080045000236ED0A40003F06000036F956410A0A11F181F500505BF35D3A149B425D80180073000000000101080AA240BBBD026A4F31
2015-02-17 01:43:10,1424104990645083,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,40476,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,55865,06776BF6A5AD02E9E540000308004500023E5D24400035060000D28071FB0A0A11F19E1C00505A8ED80551A401E680180073000000000101080A92E68CA5026A4F31
2015-02-17 01:43:11,1424104991003879,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,57762,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,55867,06776BF6A5AD02E9E540000308004500023282DA40003F06000036F9562A0A0A11F1E1A200509730609A0F65F1E080180073000000000101080AA20DD8CF026A4F57
2015-02-17 01:43:11,1424104991471873,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,57381,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55869,06776BF6A5AD02E9E540000308004500022EF0AD40003F06000036F9563C0A0A11F1E0250050E2EA1E1E4070939280180073000000000101080AA22FE70B026A4F86
2015-02-17 01:43:12,1424104992969454,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.56,02:E9:E5:40:00:03,58011,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55871,06776BF6A5AD02E9E540000308004500022E43CC40003F06000036F956380A0A11F1E29B0050030F39A5408B450D80180073000000000101080A4A7070E4026A501B
2015-02-17 01:43:14,1424104994513834,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,54399,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55873,06776BF6A5AD02E9E54000030800450002780EBD400035060000D28071FB0A0A11F1D47F0050E1B03EAA8EE74D4680180073000000000101080A92E436A1026A50B5
2015-02-17 01:43:19,1424104999490170,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,52796,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55875,06776BF6A5AD02E9E540000308004500027800CA400035060000D28071FB0A0A11F1CE3C00500254C04CD2E4B2D880180073000000000101080A4AB0B918026A52A6
2015-02-17 01:43:19,1424104999848965,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,22863,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,55877,06776BF6A5AD02E9E540000308004500023EE6E9400035060000D28071FB0A0A11F1594F0050500C99C87C802DA080180073000000000101080A92E575BB026A52CA
2015-02-17 01:43:21,1424105001159349,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.41,02:E9:E5:40:00:03,43189,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55879,06776BF6A5AD02E9E540000308004500022E44BC40003F06000036F956290A0A11F1A8B500508FEC656679CB850B80180073000000000101080AA2261A62026A534E
2015-02-17 01:43:24,1424105004872101,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,59720,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,55881,06776BF6A5AD02E9E540000308004500023EED87400035060000D28071FB0A0A11F1E948005043EA6B47E88B19EA80180073000000000101080A92E58958026A54C1
2015-02-17 01:43:26,1424105006026486,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,57808,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,55883,06776BF6A5AD02E9E54000030800450002326D3040003F06000036F9562A0A0A11F1E1D00050C68384BF31A8C1E880180073000000000101080AA20E1371026A5534
2015-02-17 01:43:26,1424105006478880,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,57382,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55885,06776BF6A5AD02E9E540000308004500022E536640003F06000036F9563C0A0A11F1E02600505EE97943F42C4EB980180073000000000101080AA23021A7026A5562
2015-02-17 01:43:27,1424105007898462,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,43337,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,55887,06776BF6A5AD02E9E540000308004500023EFEED400035060000D28071FB0A0A11F1A9490050493D727DFF51C88980180073000000000101080A92E59525026A55EF
2015-02-17 01:43:32,1424105012531603,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,33912,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55889,06776BF6A5AD02E9E5400003080045000278F30E400035060000D28071FB0A0A11F18478005086A2966F5E04224680180073000000000101080A92E47D07026A57BF
2015-02-17 01:43:34,1424105014731175,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,41883,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,55891,06776BF6A5AD02E9E54000030800450002348FFC40003F06000036F93F9E0A0A11F1A39B0050D183291CF3B231718018008D000000000101080A9339AD6C026A589C
2015-02-17 01:43:39,1424105019738682,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,41884,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,55893,06776BF6A5AD02E9E54000030800450002342A2940003F06000036F93F9E0A0A11F1A39C00505EAFF151C1257AAC8018008D000000000101080A9339C0FA026A5A91
2015-02-17 01:43:40,1424105020846260,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,58082,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55895,06776BF6A5AD02E9E54000030800450002787FDE400035060000D28071FB0A0A11F1E2E200503A34B8F60955039180180073000000000101080A4AA5CDAF026A5AFE
2015-02-17 01:43:42,1424105022031838,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.42,02:E9:E5:40:00:03,57829,10.10.17.241,06:77:6B:F6:A5:AD,80,576,1,,接続フロー,138,,8,55897,06776BF6A5AD02E9E54000030800450002321D4940003F06000036F9562A0A0A11F1E1E5005048D8532FBEE74DBC80180073000000000101080AA20E51FB026A5B75
2015-02-17 01:43:42,1424105022484229,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.86.60,02:E9:E5:40:00:03,57383,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55899,06776BF6A5AD02E9E540000308004500022E9D0440003F06000036F9563C0A0A11F1E027005033270354E554BF6C80180073000000000101080AA230602C026A5BA3
2015-02-17 01:43:43,1424105023919401,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,10571,10.10.17.241,06:77:6B:F6:A5:AD,80,588,1,,接続フロー,138,,8,55901,06776BF6A5AD02E9E540000308004500023EEB87400035060000D28071FB0A0A11F1294B0050A1913EAC11F86CB880180073000000000101080A92E5D3BA026A5C31
2015-02-17 01:43:48,1424105028880106,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,45795,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55903,06776BF6A5AD02E9E54000030800450002781782400035060000D28071FB0A0A11F1B2E3005048A502085A981B7880180073000000000101080A4AA5ED04026A5E21
2015-02-17 01:43:49,1424105029753689,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,41885,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,55905,06776BF6A5AD02E9E5400003080045000234981740003F06000036F93F9E0A0A11F1A39D0050A392769C84BF60418018008D000000000101080A9339E80F026A5E79
2015-02-17 01:43:50,1424105030518074,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,62256,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55907,06776BF6A5AD02E9E540000308004500022EF717400035060000D28071FB0A0A11F1F3300050E59CB61593E6F9478018002E000000000101080A4A855893026A5EC5
2015-02-17 01:43:54,1424105034542818,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,17201,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55909,06776BF6A5AD02E9E540000308004500022EB099400035060000D28071FB0A0A11F1433100509025DF2D7B2C97B08018002E000000000101080A4A856849026A6057
2015-02-17 01:43:55,1424105035900001,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,41724,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55911,06776BF6A5AD02E9E5400003080045000278143E400035060000D28071FB0A0A11F1A2FC0050F5AD22DAEF9D5B6780180073000000000101080A4AA60872026A60DF
2015-02-17 01:44:03,1424105043918298,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,62205,10.10.17.241,06:77:6B:F6:A5:AD,80,646,1,,接続フロー,138,,8,55913,06776BF6A5AD02E9E54000030800450002782F6C400035060000D28071FB0A0A11F1F2FD0050FC140F5BF39F432C80180073000000000101080A4AA627C7026A6401
2015-02-17 01:44:05,1424105045759074,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,54.249.63.158,02:E9:E5:40:00:03,41886,10.10.17.241,06:77:6B:F6:A5:AD,80,578,1,,接続フロー,138,,8,55915,06776BF6A5AD02E9E5400003080045000234995D40003F06000036F93F9E0A0A11F1A39E00505F04C6465BC05B438018008D000000000101080A933A2693026A64B9
2015-02-17 01:44:07,1424105047553051,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,9010,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55917,06776BF6A5AD02E9E540000308004500022EF685400035060000D28071FB0A0A11F1233200502C707418DE0B27B58018002E000000000101080A4A859B27026A656E
2015-02-17 01:44:10,1424105050095819,10.10.46.88 (セキュリティ１),切断された接続上のパケット,,拒否,50,受信,06:77:6B:F6:A5:AD,IP,TCP,ACK PSH DF=1,210.128.113.251,02:E9:E5:40:00:03,35063,10.10.17.241,06:77:6B:F6:A5:AD,80,572,1,,接続フロー,138,,8,55919,06776BF6A5AD02E9E540000308004500022E3D93400035060000D28071FB0A0A11F188F700507DC4E3B69B92BDBC8018002E000000000101080A4A7BE0C3026A666B
